tier,puuid
MASTER,NjW-h_ZYwqkGy48XSWVnJdPZdC2RBW-zkQDrphBiLqzQTnwcPRNJCjZzM9n3ifklsu29c5H8cko_pw
MASTER,Q8QWEPtXtIKE5IDTps5HrD9ui3I3V0FfuFNldSsHpJKi-AlcZVunSlyGAo5K8lFCa6pLih2oe3RvYw
MASTER,CtbY6vu69bWund3Eyj7KNWqY8ML6NGSH3bhPmz3HeuF-93D2xRZ5HgpYWOK59xLAKbeHToGcVi0uCg
MASTER,04w_4MMUOYcoYSHqVdJPhy6iNT-YklupNytr7Vkv65yMA5N8Iemucd0KRkPzD4BjaZ-_bDXzPWkXLQ
MASTER,iWfvTqNNCVYgAXGgFbSkIQIXQoGLZFfGEbXb822f7NOkvrN2Ngxo2euGreXb6-dQ6OUMHSUxOqHp7w
MASTER,80a08HkslK1XrSzEop6eDhcj-fC7hlFKpq5dOnOsENn4JJrU7KZUxyy5rg91SZ5I0vjG7MmY5sP5tA
MASTER,-nx5fW0Y95XNSYOKrsIPq8zLANKehkfOq0pn5Uk9fBY1piEsKfqMhQbUadq2DVjH-0HRMoEitJWvfQ
MASTER,6wVq7c9wC5RODZVquuCZb8nv5O6SOXHA2asxXLLoAHuawR3WlOQtZJVhZINioOk2WNGivWv1qef4aQ
MASTER,yqUEOrEUnq3C5MBHnBBW1QHjCbh09VlyAiMBxlEuZiI33VwalQmv7ekS4omCNgQdUSqVMhVk-iPZOQ
MASTER,CdUSFIWlHfMgRq7djRg5cL5poXWr0a14G9JKN50KeMuujTrQDRz1PlvBFXqEkeyYahvBuql41TIoZg
MASTER,E3WKK4NDyLjDcOiN4MW3NtRwGaUNZRWHiz-RJsmTncPTuniKhf2vYTVWWhgsgDY0m4O6fW4RN1ObCA
MASTER,pZ9AOtbFIYDw_fkngGaMgbD-ur_1I3hWitMlLmx_boHstO4sffKRBGqCCqQ7RABsXKtNs1TK-mGuBQ
MASTER,wkkpTY6nzpXr7Vs7GElnNyUEWmzsKUEF3TYihuL_lD_Q-KhLlujJLwfQXGox1ZrgvHim44fOPltrUw
MASTER,A_-apZvJNeGB9r0W1uykZdd7HMKVEiDzf1K9_MnbVzJM6r7T39EHwOM8hdOphBbJEyEL7gkGKTuBKQ
MASTER,aMhG1xBNJYYhBrM3Vqxqol5Iy__ayfn34IGUpa6nxAT6jtL9eVtGrqu8iWq3uHY66UoRBvjDzJBf9A
MASTER,tBDExwnmZBDMv17nD_tE08Cca5tcZ-CWf9LbI2z_AznvGHpB0xt8WAeNEq68pXZLfVPle8ew1sgIfw
MASTER,7jaYoZmvq8rJFZYHhQ6BOeOobr_JuPeYnKxSwEEkU0yvXfftNJ_X-jJ633_7osouMoWvoDMufmM8Fg
MASTER,FBTR1e0sRQGNkAeZaQtUq6ZZXQVbDqfD9qUew5Huqd3EZYTxJ66yIpYFSs2br79UrymISQBk2prdxg
MASTER,VR9POI-BdRBZGAkOyauhhN2-Nsu99IpXPBOF7Ox_eSLDz_8BnXyWOXyjwtrApZSaNHVqhimKBgvxUw
MASTER,7po8RjTh5PzBIPBfPjfybbtDqKZ2do6ZLrKh8wI452upBuFR0g3v40M_OBnknDzC7YH-lzuBeJukDA
MASTER,Oi3Ck8G0q5zZsx8YdGE74nfVRUwI-CbaIGcNSOC9qzHHVlZ6zdU_Rr1vTD4FCtPDwvj_SnQVJEFxLA
MASTER,jNvR1FtupWj2XmAmDM84fTX4H-4kzkJ2TPXmq2AB7q2R0qwiOazqmVGt_7a0bNeiDuUFCb02za0_lA
MASTER,M6AT8f3FM2QJCg21aWwvtrmUZOyRsexbWToedqHkxNC1au-xpCAfVemsJOP01DdzCci1C6Yy8YPDgA
MASTER,JTjWNmFfq8IBGwjTz1-UD11yy3wuWBzBdhOJjK86VoUAr8Tg1v0P_k7DqfEdo_kLqRImmVvpC8FN2g
MASTER,GdHYzt6GHRdIp693QcwVJcM6H5Bi9aJZZHmCBjMH05z-eRqXI56zEbl4HRSKJCTA1GniFST80DA3qQ
MASTER,TT_VF11JI3p4G1IhPcBTqNXPEWXlEUP-NhPR6SBc0Vj1wPXzw7DIU4A-4YKKKvh1pN79gi4sTZFMBg
MASTER,tNJmqDdkteRcoBPUtLk9Z6o8tA9sCVVO0jSFdfMJs1co_YyO4qz23-XmJJbbXG1tqTONHCoP5P-lDw
MASTER,RolMn1hF-3OHVGNDMJB9aMhbKEV6FBMuOio4JIlfQxtLw8zyT8HpuFjRoibasMYfFFxkr7bpT5weRA
MASTER,QU5EAe7OKaNoQvqS5y1nC9gXzIgwHvTg6G2vueJ4o9fI2qOT9Rox14dzGDVT0RSuJkihULirjV8bNg
MASTER,N3HNsMKTWVqXM-iYSomzcmBEgci71p8JUnKeHTTEjC53Wkc6JKW7DgE1ZB4xEVlmjkBkY0R403m7RA
MASTER,QbYCAt0CZLyRqyLb6DzUZL52UD8gPAqVus9e6tLfTDonffLAE81MZFxjQEBlfjkCb8tyTAMP0iDAMA
MASTER,iPxwkkJ7-qpAtK9c7ewQP1F1mqp_qmkDneQZHg75x74ChAk6zWuh2zrzTX96VH10l-ZrQQHZxYCHYA
MASTER,1P9t7eD9BsbQR38t5_IwTr1e4VXXQuf4Me0hOJgoy4wDCh-sdBvXaVlg8W4lrFk3u7C1o5vwJO36BQ
MASTER,zz8A3JPJkEgpzidTW5614gENe-xqyAXAer1s3XGsp-7Z94Zr8TmoH6JbiZ2AieZbiVjr-lrMWGOWnw
MASTER,GHDoXiaLWAKnMkIvJO5W9mxEHCeCReSS-CxNyHgtkQfbSoqw5Kxm9HF3U_s2p2bx9Pc_cMT9u6dEbQ
MASTER,HPmpnChFBu22cOaM24XkE4_VXZIvemZNC_98FEr7WwGMwHrsQMsed_VE260X9fwgN0UUmNYBfbrUAw
MASTER,1Be_cVkctRhmJwMnYq5n2RsmHt1kjl4lC4sUQuQWo81Uc7BnRhag1WXLvfrwd00UGUqmaS2nuwetVg
MASTER,2lwQaW-mr-x3SXiX90b_NZfVwTcV3Ohde22_omZsrRT5ZtYYnNpswbPKXpSlxUj80XLFvgv3UOWpbA
MASTER,BDRyIeSWfYhj3Y9Lxh4Dor090wdQ4XFU744Yxm1-mC6-RBomWgLcXaltuBoJggXN03YakNqdeXrtXw
MASTER,TqUPxc3K51OY2w0T0SD7csQqO9itNygHMkixTtUGvfuKr1GBiP5Zv0I-bgEDorzE7dRfysoodFFLCQ
MASTER,RtjI4wH5PIj0UPKdEfcMHDtjxEQ-TDjOQKA93MXrqUOh-fbFllgAFWmqa3dyPDc25sXzuZqVoRQNEA
MASTER,Xpp5GKZJfZBvCoRgfENyeNPRgeaTKHKPX-m_BcUqo5MmyZGv2-Ijwl7PJYL7xiUmGYTMJSdaegLtgQ
MASTER,owhTT4tvwWGCaU8WZXLSZ-Xa6m1vzns8c1qPD-G1NxAKtFhkO84oKUZWWzczKerSsOoybMM73Okjfw
MASTER,45ZemFfnRnyhPdRmeehhI5xwjXoKZ0h9ZR4RI2iTIQ3GI22WpZOXsfM0PxnfM4tdMR-A6g5PKNJtqg
MASTER,eThd5pF-qZxQRtGKyQ7bqf4b1dOoDkYOJ-6nVuHBzECOtRajv9mLz9SnViKOj2tEyskdekB7fMR-JQ
MASTER,cGojlv0mzqM4RdILEgMsXs7VgS5hWhWA9ncH3MR_-Rvym-HVdWCpav3JyOdRX1hWYHd-T7lp9heg6w
MASTER,I7bQKFe803nESHespBdyqqj7O39NaQU9lLkRUfqb0GBSs9oEbCLZgQGsPVpFHUmlG5ZI8yJJxWkkTQ
MASTER,OvFg5aK6xcsB6n0GOVI_JNoRD7GSuydPSaAxzWrEZTVb2CTiF7o43AdWRyVzuVqgo1srFZNA_yq_4g
MASTER,1NMpJLRzffejKq1hEW4rTzOhWKsRE-0cntmyhisQ9S1Iriwq7e9rnYTfGLsM6fwdeJvYNk5hEQL_bg
MASTER,HA_CEooI-CDywx8CEr2KvxA0WzGnAAMN0UrT8u_7BAiMeqZanDK3_M3Z66dHqxCJRQE9RqeI-_pV9A
MASTER,EHFyCuZ2Apeoyh59QcT4sZcx8J-T3O4WljgLPG4nctunESZTmnva8T4xkIJSQAJt5XnCFFPpZNlJ8w
MASTER,VMPFgvwlqihYNvSC9Dv56bznJnh1Os-3aHXjISSBcVWWelKqRrhO4Bi8-XgUL2jANRFWBdEi3lsOHQ
MASTER,Dtm1lX1O1BTk52Uo3E-voM_LmVlHPr0aODgUesmCG1L0gpN9c3r6jO7M9sU-vCMYZuvEvZc8JhtgYA
MASTER,BGs-qOTMcnDmbMjbBPUwuNINHIhOIgPBiE-LZc9zujH4r8zeZj-aEv6rGR73HK4seF3sWtbM6gGp_Q
MASTER,LdivNmgbbdbutYwWo8DBRWUKFWJanRIByuWSPHiR01KsfFe3OLhFpDy9eUacIz1ibuKNbcQLIBml8g
MASTER,lKmEWLZYkP4Rnyx1y_vN7V58pc8Curw7TM4cpHW3due7_IyggdbKgSUCrnupJY7vPXsEUQsySl9THw
MASTER,9jcnf_Wgvd3UzKSR5Vgk9G03tw1878kzoaYrNLJRWQn2_8LRtot2CwEehSQOevwG6MyDrJmywkHabg
MASTER,Sz2SVXVbUZcH1snNziBvQTR5ATcFVZhKL6eDrGIriWyUjSrGKEmUSD4Lh04_X-Ax-ZruxsIcV5yppQ
MASTER,1LWwc7iK4716Hk-9B8Vw0fxtIFZdGTZbOQreStzXwoe9M3oRYooZdjyj2z5zbCPLtGxqAoAJvZHSmA
MASTER,52LqVRm3v9LE5TUWl1udXBK2LJxFpyGXh5X7htMqfktAEeH_2P8gLM_u8imKK3FhFQ2Fr7bMQ0xv1g
MASTER,dxJvxfFGuDG0Qk0xi2cmYKzoGJb1XsJ3_lcQ_0T6Ez97JELyBQMAta17dF_cv5waeqiwKjUXwLRdAQ
MASTER,WqjKaTZCU-7eCNoIvxdx7FYcRjgdxs6dq7rZg6cG4DIJO9T7iI2yFKuOwvK43OGKuiRgeHwunB7A3g
MASTER,Jz_Ak5e-fO9aW6Jn4KvXK4c0m2_EE_OQL1tXuZPL8oHVffRxDX-a4GihI3lV49KT2vKFlJZALmX-YQ
MASTER,AkxsWY1nujsprJbxuhCtemWx9_9xt4kOTwnZL4owvjoTnz1ZDkz_jrJj2BcGfN_zotDVFDbY2Szssw
MASTER,z8OF__dx56DPgi1EC3HwGyFRS7m9y7Z5VI6hxHL3ZkWIofV_vvFCCslvI12FKg4HtMRJAH_2Q_-qtA
MASTER,j4n3Z0wd6BYQXWQxNjmjFDH12LbqiISn-pdzajW0ZHr9qQFJPL4QEfRXklX8WSfGIq5KYlHkBFhubQ
MASTER,R4z3-gGFKbmxUCpiKolioYvhOZsaTsGW4H8ESQ7f15rVAnN9BLiPbReO-v6wNXufo7BCW0BPiDt0HQ
MASTER,0iq6Bz9PlPExdEkogfr16TepwnjbgrWup6_1DgYSSjN01mmwV5mxEdXDea20xJpkjUEIE40uBJjOLw
MASTER,fGCs8LwCrfLqQrbWA4UZKTLOl43wg_p6-r4vMUBq8iv5Eu8dmK3sz_jxUL_fSZhjTwZy1drSw7J4cQ
MASTER,iJ4AB1NjtmgYvnjRjNOxaqlas-68AQcOknpHBzuxrU1jK1XeuOQKt7qtAVFRqpqWS6bw3cSGHOW7hQ
MASTER,z19UwSH2TygN6WwKnnw5R6spc6CkHrJCaDM_f3bAeU3iZeQmkLXH0fmPkhbxm-6EIYG5jtDfB8EPPQ
MASTER,haNpVNKKfMl5twygbozaUrgWBwgsJLl0d3UC0H-S9RNv0wtdlGCq2GPotF_uBsGxkN1thsuOpyHL9g
MASTER,B5T6JP1ps0rSNGhyaLaYSFkWdiaM8Cydi3vICLvGw61e8R7n_eb68IQKmgszZEuroQ_hJoJimmfhSg
MASTER,UgyhjdfQ5cCVxEKEWYA9z6aKyzbdlYy7_zQhlGnQ7ztWqwLkjj4fxeHnyB-_3AYogPpyrbRNqxJJ2A
MASTER,V19_dH2F-Icbj-vqTSy9DlFopYe-YSdw9ZwshkxFjN8N9nQYbNsXwSBEUFh2H0Vv3vPZyECejpuuBg
MASTER,ECra7hM6YVgs6jWEJtlCUjYGDYcHj0FThA7lI2gfwo_TrLwueT8kVykieUgIMOfTu6KiXTe2Cm_Evg
MASTER,RdwY_xB2DtJlt-4ARKS3kPAAvIRV5nIlmuDnNL3OgQhKEDCfAUjodGQmlCAqG8bZJtJ--qvVcMYu3w
MASTER,CHLhbx5kde0eRsOgHvzd_EZu1hotn5vK4PKSDRwIg3-F7MrUmF3iA9-ZkoJNgWIAS70NtwNCJKuA2A
MASTER,K0uh2GqFGlN5jaIbqxslAZ-IWqE2WL6iSI-3TD43RPoR7ZsM7OdsgfSby6cE9SMtjQyxhj11twxZQQ
MASTER,onwi-wWe1Ys1hJxNA3FxS2xeStvIw4nJCuMl4YpAx_oA4dMtdUA8Iq-ItVZivoMUttDt_Wl1wNpm-Q
MASTER,SGTxlv91UawFjF3JIaovm_aWnhb089F86x2IQeKH5y9ni0TkHI8rLLH6j3lYKxm9qY2l-NI9BYeu1A
MASTER,9hwVIjxTxsOBOUq6TXSPm-dkCNuZ6JitXmaNVsfOYHzX2bSEIfi0CMqDkXEmzTtafxM-6gAwJ4Cb0g
MASTER,SYXT0iLWSv73o2b0pHl7iGEn89BYotfJeXNJZqGaGk29favM_cnm-J1jNdpU4PBgvVLtZF056kdLVg
MASTER,2JeqAEtsUnLpqbu_be0iewJYqXl8AwimGYZXNyYfk8hvUemc9RFmUEZchw2adyx8vbDRSrwnEWGLwg
MASTER,W080qJkwelCIiQl3ht1pZQPrfgp01m6lCG8g3Ucko8Ox18uOWCLJ1tPU270CYGC2f7-DYjm44DhGPQ
MASTER,yQFtD8OQ9l7xDG4OPaiJsYv2SVqpg2G9Fbzs2THP5R2C1b54rg_OtMLKhAQLFpVGAN0bWFLc3JqH1A
MASTER,ywl7pPQ-TcNkgIGQhxntGHBu5Ce02fzX48C3RpJDIS4UjTByH-BT_1gW5ToTc19iCe7umQPwVZwEUA
MASTER,PVNuaoG2leDvJkG4GbpPk_UJQsf9Ywt2JMbo6BdahJ1CVyjzO_TC7FQRGr32U4Z1ep1dOyD206__Ag
MASTER,-kuW_kzuRHur2ghSgHtxDOHu-h7ehxi0L9uYOR9jdfDd2BaqKfYslSqVuoWMk3msWu5_xZBd4EyY2A
MASTER,ccFneVksiWcIKGu4QDqsxTtWcqpzSAlSfokwTe0uEo9I2WkaHPvE5TixcupyBqhgOV4nxVBaFU7Q-w
MASTER,ORlTvTN99nVTR-y5K2V41iixZxAZ-H_p43TMGBtRtZOclf_OlOOrXN2V0GGAOHcMjOh2T9FzQMs35A
MASTER,_zSgROZ2Ls_zAfF3xnNDyQXaZUotUCUCpGJ-VG96onT6Nkf-NMcJSHaXNa0M9uscWW63KhAv8dQJag
MASTER,kct3Iw6WxLRj8S8qT4qcrRxj7gwrwiY4l7OpxB_QAbHdxLWjq4FjQh7uqd56m4g3nSpvjTtc1odOjg
MASTER,15_OwpuAXu9kwc6ZlEQ70rVOMj26iJf556-zM0ky-Wenl1t576XEGJTX43WYN51h-ySbHtyoDADs5g
MASTER,zf46m3P2PR4bSozY2jA2DI2AvbXgoPZdRp8tvYM2DgTDD4fVFcUUCnuPDeiHB99jGuVZ9OngSrdTRQ
MASTER,H9DQpJsJTuuMh69Z6da7J7CWaB8v6SbjTRsB3oH3G4QGYN7nx-pH1g-mHS1czEuqPv2sb7HUuyZtGg
MASTER,_5-uu264BqRd6neHbNzB0n5pfM0YG_P7H53Y4mUHy66DmfTJfH9YQ7RCm0onRqHKaf_F_5DGTpJgQg
MASTER,mYM-bb8aXgPpCznu7vZGArTla2Yplo47MzLWmjQX4Vw5g6fh3MoMYLWlrQCKggziDvThQ-n-pIdVFg
MASTER,OwCN9uh1vALPXR9p_Wv835VxCHqXS89MuCNhyuB07O4tBnTqPHY9EG2EYn4NLvpdL0Z7Oyrzswfq5g
MASTER,1d3wkfz3iC1Ag6xMZYpQc-4k8hWtx02VmrHoK7WlMQ7P3s7iRs7AK8s3sjWf629LU7SwdqYdU8JFwA
MASTER,xrstdFPACCpNsbdB0oYD47hgRnLqWLopTLenyI51ssmNRWEWh0mjGnaIGp0MaNOuweVXIIwW4YGR4g
MASTER,HqmCKlvdEbhil3l-_KS6LtlVOQvA6LdY1cd1AYay2e66a1J2AYhZebrRdV2A3xVgbhgbI6UQRamTZg
MASTER,xMszhxJLEXRbOG5gls2JaIQOiZ-Aq7yWER3FxK0Nax0g6d3o2Z29XcYHipmu5-BJesoKPPfKarY2GQ
MASTER,I3Yh7-Xt1IuwrRMY5tNYN5W6MOhNklHGADGO4LteBnHX1mcspnCe8eUq-K527WsdJHCHx0anJzYAEA
MASTER,ai58wFw-q4eKQBM-5gRpT9plupf5V0l94T7ROirkn7C2SiP6QbMWs2JY3DTzqzjJTRN6dbGK2H1ZFg
MASTER,yXF2K8R5mToMP4GNC4jIaFOYQSpFprzkmhnv5J02BDzCNDNRmAQCo2lTfaMtQTOxsN-sUn0LtOUjtQ
MASTER,7-7r5ZpSoWOSZIz_oqEaVkK8mdnDb03iyzpUJ70E6YfjQX_MRAssV-PQrmkUw-dxOAvruRTDmgPWiA
MASTER,bA5A8ERoLdm0TM5lKbj6n1U4QIelyvAgnF5IUpdA7N_vVKy6M98aqcs4K-TfETFsc8DqBq3oGaY9ew
MASTER,nDdKI2zcHCn9cNBONRKi-V5D_mRPu5tykQiDUU_900AOKtSafsVD9IubT7mPDfCV9uYeIANpEIwhHA
MASTER,jHtGgMHq-NORbLiIoLzkHtKrPyGbivyCUEX7QpxfK4gkC18sDQKhgyT5LOKj0RZY4q_U0fhiCLYQig
MASTER,KvrWsA2R8POC4UaMJVDtQ9TrgzmvRV9IJxA7GH1n7VZlRWp0z8TPK4_RoKu01bkUvfcDyE1RU2rmvA
MASTER,79j5MYuWB9MZ6l4Wf7Hd6b_IpL6pUCW8CGIPs-hIynAqz8MHRtJvPzMhJUDILUFtdJohY4DK72rW5g
MASTER,JZcSyQRSdYuEGCFsRVcu8BJD8FLoeddqHdjjojJ2kYPtRW6bAS9qvXM6t30VpAcL4Ql7x7ajIh41Eg
MASTER,w2aQQaZ5dE94oGYECJlcCqM5nIdisgMYVn3XhsYZfDB3uRIrV881bapHKf7JwKTjzfZoHJoNA4axxw
MASTER,mFvVSkdlwd2xw6vDyRHyUcyue4zBhugEHJ6kdTXmqTe7BcsL4YqqnI_6p1KsIyFb3_FTn6Ho0jVLGQ
MASTER,1_dlUcvFu_ZpM4XUG3cMhHYzAaJqQKubmtr-94u3IkTH6Rth1InsqivwK5e7h8vNPolC82r7DX0Tug
MASTER,hFY95q9PehbrlNCpwzgscMbACqdzyM0-snlmSwktyc_kZ1zV9YDLZZh3_grcUWxOD5e9fjnkTVtoFg
MASTER,o-l_FLMsU-7tRJl0CgR__7R-TzaadI8TBlkPflykDYGvEbdpEIJ-dhGg_hdmbG8OzsZcaLLz6ql50Q
MASTER,TBpZAe4VC4CgVJ7CTDESgBgA25H67txjOzajDjyyWHXOGeESPeIeeAgIs_6kPD7KnVCuYuKxxV90Ew
MASTER,vEDI-3nQnxznlPuVK726DGrLreTbi2S3CYbFOnSJ2BBPa1NVdSlBIFxJapi28lJLPWSuwlFQRjUmoQ
MASTER,MvrbsdW7x52d8knoagX_9AU103qJQN2wNdhCvCb0iCs_dIIDSETa7pqqCVymd3BvYS-6SZLqB-qJdg
MASTER,Ryt3SMpqPuXMmnDWQtRsm6AeQbRxEVaGqjKsMt4fuE_wZg8sM0FLVytSp63DREyVQf0WEUczukj5yw
MASTER,QVipHbE_y7OAdvhEyDMQkesLRJ0KOhOBYXPZ-dFE-1VGgThXrL6lxY9Xx0rU8xrC8VGu3s7Q12LCiQ
MASTER,mztRKrH8FqD9CjToolkgtZoTOegc-6pTsxxG7zUrL3v_DI_K5_MzoHGof3Ky6PwLmePtzJIoPVuLjA
MASTER,cK4OmAAlq6SqXU6puyyPeZErNPlTK8XZ32M6rHAXNnT8W60guKhk-bDKqxRcAoAXLVdHpaUjZP_yaw
MASTER,JBIUkz5z31lxIwHtZWwM9Sh4yZ7HktDGMPosoUgSr4xqJqrB2Se-UoCYGd6PC7YBguDwlNXkSrKY7Q
MASTER,Cseau6Nv9SDrFVfEm1bu5G5j4XfJybLQSzKzFsDIxz-dCjFMSC6KlY1dGYbE9_tTjpMYR9wmCDgDWQ
MASTER,d_zLAcVobF-CsT-XMHsHVkFZq4Y-AA3-CWo2akmmtIMelrFIFIhvlvIXRqY_EDnzAlEcR3M7QEqAbg
MASTER,2vYsyKyikeldGBtVaJW17Q6qhFlycMW5zEGJSuQAVCmr2XG7kT7AglDpmPuqtutzE6KXCEwTqBZEiw
MASTER,Cf-zr7JwcfrF2sYS8PmAw5UMVz89MpWe75gfbLL57ed1Gqqc2PfaNXUashPubrgbBSOcReabhrXjZw
MASTER,_7zNwrxIm3CeG1tO8uzzt3AGiV2EMODZX2xKLJzwZ3ZcDV0PfLInH3zDXyTsf-2zEQWlLGIJex2XGA
MASTER,_90rnJYQFiyGSPG63AlME9HYaB6nNvC0VTN2WGci3UI9-nXUwo6RCbfUTELSCamhfxrR6dxbljYAcA
MASTER,hVpkpiFQltQNRJIKoyb7iOIKFOVuQU5ny1-ejEF6H2tQ4QlUpUYPOSSeYV2gKs8KZOGpBy1as2COkA
MASTER,Puk1WxDQuRBD--ItYJI-8T-zvqq4_ikINN4hGAoy_Y4wVpQZwJj5jy5tdQ1tqorRlNK75qkAXXF3tQ
MASTER,0SxwFvEj4MSpm3jMFmEWQdJUEXMaesRiWOeqjIou0k1Rz86qJ0E3MuyjFxvZsjgpakp8InkueyJldQ
MASTER,7_i6RJwHkDBiWJ3-lEyWHBxZAeA2BTgPqdNSfUnwitSCUsR9E-9SmSTqTTyPO9XlNdPsouTGuLNOww
MASTER,yc1Hp-3eIdPO4FMHJwkorCH3CxEaWioLc_w7_DUjkJkufTpxxAjRu72cFC_LtAhKFBkl7KsczqTd2w
MASTER,jYQPgMCCs6jh83qsmYMTZkSPHmsJRO4wCj9Z40Dh9Th-nLS_kmT6m42gq8_g9Bfo1tl1rmVuM21qlA
MASTER,snAaTZWmXPeWYLGJkpJg3aZmvYry3oifQbJ6wcBbPmGahnEkOt-ZLUAcJpix9_AQkK7_pdo6fdWwrQ
MASTER,ItGW7JdsG_wX_FfLNpPH2cFVoIb81wI77F0x4zwGV6CKJNB96dnzljP8AFQg8X4Fi0gJqj1rqiMk5g
MASTER,_fjuuvZHEc6G8tQyJyRTQdaZPrecAmll4A6MO5F63p7BE69ILP7wgQ0e89-MxqTdJwwTGr_xkJDTOA
MASTER,FEcuQFe_IEfEMqaijIbQQ0CeNcN7AeqUHE2HZrrMHrvPzQyfUzYMalDqpOHaWfxzd0y0SpOztn-WKA
MASTER,886a3bwmCANkZfjfFsRNZd8Mg5IONwAC8dn0O7mYEfCRqvNB3GlX0XFTmMeD8frTmr5WISbqWjgVYA
MASTER,k23PybYNBkKZRs55Xus44emCXRipfxhupYfhCwSRwsJEBgbEzdIjYbilvbq-v_vVZfo5W3VjKfKnyw
MASTER,1HTIfWHty07RSqDm5o5ux14hnAySW0EzoUz11Nhb32jNkriZkT8FYPzQYHcVt-on8IgfeIGM6hS27g
MASTER,nSUQUG8iZ6B76WsVb1qvDrfglci0mGHtwqx75UPPHWx_XO20O65c4PXLD_LOM3zJKIJ_9NSRxHRjGQ
MASTER,9H6wtE-BpL0xwNXR_x0VB-BkKl88d7_oxpTMwAf89imgw_DGssoMgo5cuQA2izCawUCeqeEWboFyfA
MASTER,z9y1gATPOQBYjKtv936lrdLI1sZEVm2dU7oTtzfFkGzWDr-Y2QrttEPOAlZkLCAJTqr3ymPeyzb6AA
MASTER,QT2gRfSIPWZ3fVYeCqMmo0EP9lzScR2TaFm66w60lTp1m5eWK8Nx6EN6KHWfioHQyhTZbFm0-2InVg
MASTER,hLTA2qGLaD09S7SrVc6_mNoz9jSl9FxOpPxH1PC4M9qycYxjhQapOe5TO3hm3-vMR-HVaeOVVFeoAw
MASTER,yeChfCsIFWJ_cybrN4sm7AZffNQWVMD9ob3sO_bTrfq6eTESe8ec8ZUaoFVNVocSIrLukFGae5GVBw
MASTER,my0m7jOuTPdQy0_p-icPaPTeX4plphTEuV5zjWYfm_0gAX-smkFEAL84eIjUvg39DcQqlsLcR7eq6A
MASTER,pCVGkr2eTjpNED3__NWRJYmCwhcFqta4wmdh0ikfY_R6ALauHij_6iNDzY5gxlwcjX2zI0_jmLlb9A
MASTER,fGbb8azrxUkNMLBxztcZ-6yKCVeA5WlppaRDca95yJv2lsFmjrv4v5WvwBTR56jr1_wzb2PS6Dv0Zg
MASTER,9qPTTK0cU6rYP_zN4gZc5eD-k8gk40JshwFi1BLpXJE7E1D2VU6yAn3yADbLIy2TtUuXimpMD2kWTg
MASTER,X32Cq40vsrWzcTUVgLSsdcsT76sr85zBlmFtYUyC7PUFxRZ4LMB9tnFUd4t3fleEKEBdtLW3VfbRuw
MASTER,XimrtHb-SHYWqpGq68WyVjQKzHgIgLQhM9b62K7aRWjTdwCQqfXL2Nc60c5mNWsOKzBLfIIzVPZT6g
MASTER,ZxfXjdRkzaDjLNiq3dt18hzL4OJwvzc-Hw0vB1942KVK9G1B9zqJAHZb5B09dbzMBf9JnGqUZcrX3g
MASTER,V_80iW4L0c4mMaWBN5ykD_gO9hsMobbDKor6vj1XR7yUG9TlCaqCEINmGIwa2OzzPKGGaIrFKI3EFw
MASTER,h4APab0QQnrSVKSeGNIjkZQVx58p7L6S82GlB641LwadazccX7NiPEDHjNtLlF9SsS7InVbMkP4q4A
MASTER,mmSKINo-YfGfv634IMneqE-76cV1WkfS840POBbV9lmiYxKRYL0Vi5mSnJVAGebaEZ_A4iga--N72g
MASTER,6vDyQ044uLu9VCIwSPIeONKc-r_MaAH-ADcsxOHPtxMs970Na0OmsaiYrcZkgl58KbLJK8F1obtdqQ
MASTER,Vkx5djklS685LLSnDrDy3WY8It6m2yCoeYWyu91wxCk-9OpiNWk-4iRckaCmp0qZ2JcrWPXQd1r23w
MASTER,QqWZ2A7r8g_noZw3hR-hC7lrsFKyREIt4MGAlC0-st37vlw2cdmSVHTBaQ8WIpj_cUIcHISng_0erQ
MASTER,8qrup6JZxGfopoozepVjc9R_8QGjuPAvkcsDW1vSPaYvlBc5XDC1l5vAYRvbYROYAeyg-3gRgclq5g
MASTER,QzcMOwPAE-xQBkZEtTG7rMl5ou_FbtpZjMUZGWGidwiOBBo-sTjpJdTx_DDKgB6K4scNBVShux66iw
MASTER,Lw0ZC-XogXbwiA-Zseh7diM_LsEaOGXRc3IvmxJVjVlEcoSmgxKf5Yv56KXRlSqEgkgVwLFCLgADZA
MASTER,y4c7qiz914j2Uwut0BHpUfjHkiTjOC8s3rbTfqZU7Q1f1YHl6jCzu1ZzflDt5dMLPZL-y5KUSckHtg
MASTER,wOTTJEScLXu6fGbvmFoAHO1rBLsnuFCLTLUS6sByMDQVj9CHKW7wueK7MaMOV30J-uJz_CyYINVmaA
MASTER,4SBY6r-At1ldPU7EIJ1pbWGSppDRlDcqkbz1huaRdzGqlfJwGS29ryBWgjD_na0HMcySjEOE9f0uNA
MASTER,gm_6gZ7zbOpnUXvV7OAG-pZLprRWa_pcnnOF1A6NxavM7RWVS8LI2vZopuY86DxQXHRkAXrY71zo8Q
MASTER,pk01i1rkCkoHBC7hKA1ia80avvO9rTEDrXsCTjOBWmx9NNJ6G3ptFHbS8JDQArQKyTbYG2qXC8uAng
MASTER,soyVryxibbvDgR5KEPqlOyprnVmMEaYsQX4ghP-GxcRFzYmu7ayeW75fjm-We7JhAPO9DYa6N-Og6A
